countryName,countryCode,iso3Code,year,unemployedTotal
"Blitar, Kota",,,2008,4683
"Blitar, Kota",,,2007,5587
"Blitar, Kota",,,2006,
"Blitar, Kota",,,2005,
"Blitar, Kota",,,2004,
"Blitar, Kota",,,2003,
"Blitar, Kota",,,2002,
"Blitar, Kota",,,2001,
"Blitar, Kota",,,2000,
"Blitar, Kab.",,,2020,22348
"Blitar, Kab.",,,2019,14882
"Blitar, Kab.",,,2018,21508
"Blitar, Kab.",,,2017,19085
"Blitar, Kab.",,,2016,
"Blitar, Kab.",,,2015,16657
"Blitar, Kab.",,,2014,18673
"Blitar, Kab.",,,2013,22811
"Blitar, Kab.",,,2012,17946
"Blitar, Kab.",,,2011,21355
"Blitar, Kab.",,,2010,13276
"Blitar, Kab.",,,2009,18395
"Blitar, Kab.",,,2008,25500
"Blitar, Kab.",,,2007,27873
"Blitar, Kab.",,,2006,
"Blitar, Kab.",,,2005,
"Blitar, Kab.",,,2004,
"Blitar, Kab.",,,2003,
"Blitar, Kab.",,,2002,
"Blitar, Kab.",,,2001,
"Blitar, Kab.",,,2000,
"Banyuwangi, Kab.",,,2020,43904
"Banyuwangi, Kab.",,,2019,31262
"Banyuwangi, Kab.",,,2018,33114
"Banyuwangi, Kab.",,,2017,27840
"Banyuwangi, Kab.",,,2016,
"Banyuwangi, Kab.",,,2015,22787
"Banyuwangi, Kab.",,,2014,60355
"Banyuwangi, Kab.",,,2013,40894
"Banyuwangi, Kab.",,,2012,30083
"Banyuwangi, Kab.",,,2011,30376
"Banyuwangi, Kab.",,,2010,32415
"Banyuwangi, Kab.",,,2009,34460
"Banyuwangi, Kab.",,,2008,48392
"Banyuwangi, Kab.",,,2007,49244
"Banyuwangi, Kab.",,,2006,
"Banyuwangi, Kab.",,,2005,
"Banyuwangi, Kab.",,,2004,
"Banyuwangi, Kab.",,,2003,
"Banyuwangi, Kab.",,,2002,
"Banyuwangi, Kab.",,,2001,
"Banyuwangi, Kab.",,,2000,
"Gresik, Kab.",,,2020,46304
"Gresik, Kab.",,,2019,30697
"Gresik, Kab.",,,2018,38681
"Gresik, Kab.",,,2017,30089
"Gresik, Kab.",,,2016,
"Gresik, Kab.",,,2015,34672
"Gresik, Kab.",,,2014,30010
"Gresik, Kab.",,,2013,28174
"Gresik, Kab.",,,2012,38774
"Gresik, Kab.",,,2011,26664
"Gresik, Kab.",,,2010,45199
"Gresik, Kab.",,,2009,41588
"Gresik, Kab.",,,2008,44405
"Gresik, Kab.",,,2007,47309
"Gresik, Kab.",,,2006,
"Gresik, Kab.",,,2005,
"Gresik, Kab.",,,2004,
"Gresik, Kab.",,,2003,
"Gresik, Kab.",,,2002,
"Gresik, Kab.",,,2001,
"Gresik, Kab.",,,2000,
"Jember, Kab.",,,2020,59743
"Jember, Kab.",,,2019,40431
"Jember, Kab.",,,2018,52179
"Jember, Kab.",,,2017,66112
"Jember, Kab.",,,2016,
"Jember, Kab.",,,2015,56007
"Jember, Kab.",,,2014,53683
"Jember, Kab.",,,2013,46100
"Jember, Kab.",,,2012,43612
"Jember, Kab.",,,2011,47719
"Jember, Kab.",,,2010,31472
"Jember, Kab.",,,2009,55020
"Jember, Kab.",,,2008,55510
"Jember, Kab.",,,2007,67078
"Jember, Kab.",,,2006,
"Jember, Kab.",,,2005,
"Jember, Kab.",,,2004,
"Jember, Kab.",,,2003,
"Jember, Kab.",,,2002,
"Jember, Kab.",,,2001,
"Jember, Kab.",,,2000,
"Jombang, Kab.",,,2020,43729
"Jombang, Kab.",,,2019,25829
"Jombang, Kab.",,,2018,31299
"Jombang, Kab.",,,2017,34151
"Jombang, Kab.",,,2016,
"Jombang, Kab.",,,2015,39586
"Jombang, Kab.",,,2014,26493
"Jombang, Kab.",,,2013,33225
"Jombang, Kab.",,,2012,41075
"Jombang, Kab.",,,2011,26297
"Jombang, Kab.",,,2010,32175
"Jombang, Kab.",,,2009,42926
"Jombang, Kab.",,,2008,39399
"Jombang, Kab.",,,2007,45288
"Jombang, Kab.",,,2006,
"Jombang, Kab.",,,2005,
"Jombang, Kab.",,,2004,
"Jombang, Kab.",,,2003,
"Jombang, Kab.",,,2002,
"Jombang, Kab.",,,2001,
"Jombang, Kab.",,,2000,
"Kediri, Kota",,,2020,7863
"Kediri, Kota",,,2019,5174
"Kediri, Kota",,,2018,5278
"Kediri, Kota",,,2017,6770
"Kediri, Kota",,,2016,
"Kediri, Kota",,,2015,12064
"Kediri, Kota",,,2014,11133
"Kediri, Kota",,,2013,10820
"Kediri, Kota",,,2012,11507
"Kediri, Kota",,,2011,6890
"Kediri, Kota",,,2010,9923
"Kediri, Kota",,,2009,11221
"Kediri, Kota",,,2008,15782
"Kediri, Kota",,,2007,16251
"Kediri, Kota",,,2006,
"Kediri, Kota",,,2005,
"Kediri, Kota",,,2004,
"Kediri, Kota",,,2003,
"Kediri, Kota",,,2002,
"Kediri, Kota",,,2001,
"Kediri, Kota",,,2000,
"Kediri, Kab.",,,2020,38845
"Kediri, Kab.",,,2019,27179
"Kediri, Kab.",,,2018,34807
"Kediri, Kab.",,,2017,27169
"Kediri, Kab.",,,2016,
"Kediri, Kab.",,,2015,40212
"Kediri, Kab.",,,2014,38585
"Kediri, Kab.",,,2013,36785
"Kediri, Kab.",,,2012,32885
"Kediri, Kab.",,,2011,35925
"Kediri, Kab.",,,2010,28634
"Kediri, Kab.",,,2009,39434
"Kediri, Kab.",,,2008,58141
"Kediri, Kab.",,,2007,68728
"Kediri, Kab.",,,2006,
"Kediri, Kab.",,,2005,
"Kediri, Kab.",,,2004,
"Kediri, Kab.",,,2003,
"Kediri, Kab.",,,2002,
"Kediri, Kab.",,,2001,
"Kediri, Kab.",,,2000,
"Lamongan, Kab.",,,2020,28966
"Lamongan, Kab.",,,2019,23086
"Lamongan, Kab.",,,2018,20152
"Lamongan, Kab.",,,2017,26300
"Lamongan, Kab.",,,2016,
"Lamongan, Kab.",,,2015,25952
"Lamongan, Kab.",,,2014,26310
"Lamongan, Kab.",,,2013,31740
"Lamongan, Kab.",,,2012,29685
"Lamongan, Kab.",,,2011,27986
"Lamongan, Kab.",,,2010,21615
"Lamongan, Kab.",,,2009,32087
"Lamongan, Kab.",,,2008,41475
"Lamongan, Kab.",,,2007,41002
"Lamongan, Kab.",,,2006,
"Lamongan, Kab.",,,2005,
"Lamongan, Kab.",,,2004,
"Lamongan, Kab.",,,2003,
"Lamongan, Kab.",,,2002,
"Lamongan, Kab.",,,2001,
"Lamongan, Kab.",,,2000,
"Lumajang, Kab.",,,2020,14079
"Lumajang, Kab.",,,2019,10391
"Lumajang, Kab.",,,2018,14123
"Lumajang, Kab.",,,2017,14986
"Lumajang, Kab.",,,2016,
"Lumajang, Kab.",,,2015,13821
"Lumajang, Kab.",,,2014,14562
"Lumajang, Kab.",,,2013,10361
"Lumajang, Kab.",,,2012,24263
"Lumajang, Kab.",,,2011,14370
"Lumajang, Kab.",,,2010,15459
"Lumajang, Kab.",,,2009,11791
"Lumajang, Kab.",,,2008,22456
"Lumajang, Kab.",,,2007,25120
"Lumajang, Kab.",,,2006,
"Lumajang, Kab.",,,2005,
"Lumajang, Kab.",,,2004,
"Lumajang, Kab.",,,2003,
"Lumajang, Kab.",,,2002,
"Lumajang, Kab.",,,2001,
"Lumajang, Kab.",,,2000,
"Madiun, Kota",,,2020,5966
